Minute,Average of GHI,Average of Temperature
13360,0,11.700000000000001
13370,0,11.700000000000001
13380,0,11.700000000000001
13390,0,12
13400,0,12.3
13410,0,12.600000000000001
13420,0,12.8
13430,14,13.100000000000001
13440,26,13.4
13450,17,13.8
13460,21,14.200000000000001
13470,26,14.700000000000001
13480,31,15.100000000000001
13490,37,15.600000000000001
13500,43,16
13510,117,16.3
13520,133,16.7
13530,125,17.1
13540,154,17.400000000000002
13550,169,17.8
13560,137,18.2
13570,190,18.5
13580,204,18.8
13590,206,19.200000000000003
13600,313,19.5
13610,327,19.8
13620,244,20.200000000000003
13630,272,20.400000000000002
13640,281,20.6
13650,292,20.8
13660,375,21
13670,382,21.200000000000003
13680,336,21.400000000000002
13690,383,21.5
13700,386,21.6
13710,370,21.700000000000003
13720,393,21.700000000000003
13730,392,21.8
13740,300,21.900000000000002
13750,429,21.900000000000002
13760,424,21.8
13770,359,21.8
13780,364,21.8
13790,354,21.700000000000003
13800,268,21.700000000000003
13810,275,21.6
13820,264,21.400000000000002
13830,345,21.3
13840,371,21.200000000000003
13850,352,21
13860,165,20.900000000000002
13870,265,20.6
13880,245,20.3
13890,193,19.900000000000002
13900,313,19.6
13910,284,19.3
13920,255,19
13930,226,19
13940,196,19
13950,166,19
13960,136,19
13970,107,19
13980,79,15.9
13990,53,15.8
14000,30,15.600000000000001
14010,13,15.5
14020,0,15.3
14030,0,15.100000000000001
14040,0,15
14050,0,14.8
14060,0,14.700000000000001
14070,0,14.600000000000001
14080,0,14.5
14090,0,14.4
14100,0,14.3
14110,0,14.200000000000001
14120,0,14.100000000000001
14130,0,14
14140,0,13.9
14150,0,13.8
14160,0,13.700000000000001
14170,0,13.600000000000001
14180,0,13.5
14190,0,13.4
14200,0,13.3
14210,0,13.200000000000001
14220,0,13.100000000000001
14230,0,13
14240,0,12.8
14250,0,12.700000000000001
14260,0,12.600000000000001
14270,0,12.5
14280,0,12.3
14290,0,12.200000000000001
14300,0,12.200000000000001
14310,0,12.100000000000001
14320,0,12
14330,0,11.9
14340,0,11.8
14350,0,11.700000000000001
14360,0,11.700000000000001
14370,0,11.600000000000001
14380,0,11.5
14390,0,11.4
14400,0,11.3
14410,0,11.200000000000001
14420,0,11.100000000000001
14430,0,11
14440,0,11
14450,0,10.9
14460,0,10.8
14470,0,10.700000000000001
14480,0,10.600000000000001
14490,0,10.5
14500,0,10.4
14510,0,10.3
14520,0,10.200000000000001
14530,0,10.100000000000001
14540,0,10
14550,0,9.9
14560,0,9.8
14570,0,9.700000000000001
14580,0,9.600000000000001
14590,0,9.4
14600,0,9.3
14610,0,9.200000000000001
14620,0,9.1
14630,0,9
14640,0,8.8
14650,0,8.700000000000001
14660,0,8.6
14670,0,8.5
14680,0,8.4
14690,0,8.3
14700,0,8.200000000000001
14710,0,8.1
14720,0,8
14730,0,7.9
14740,0,7.800000000000001
14750,0,7.6000000000000005
14760,0,7.5
14770,0,7.4
14780,0,7.4
14790,0,7.300000000000001
14800,0,7.2
14810,0,7.2
14820,0,7.1000000000000005
14830,0,7.6000000000000005
14840,0,8
14850,0,8.5
14860,0,8.9
14870,28,9.4
14880,50,9.8
14890,43,10.3
14900,60,10.8
14910,78,11.3
14920,98,11.700000000000001
14930,119,12.200000000000001
14940,225,12.700000000000001
14950,255,13.200000000000001
14960,285,13.600000000000001
14970,314,14.100000000000001
14980,341,14.600000000000001
14990,369,15.100000000000001
15000,393,15.5
15010,418,15.8
15020,441,16.1
15030,463,16.400000000000002
15040,481,16.8
15050,500,17.1
15060,518,17.400000000000002
15070,534,17.5
15080,551,17.7
15090,564,17.900000000000002
15100,575,18.1
15110,585,18.3
15120,592,18.5
15130,598,18.6
15140,601,18.7
15150,603,18.8
15160,604,18.900000000000002
15170,603,19.1
15180,599,19.200000000000003
15190,594,19.200000000000003
15200,587,19.3
15210,578,19.3
15220,565,19.3
15230,552,19.400000000000002
15240,538,19.400000000000002
15250,522,19.400000000000002
15260,505,19.3
15270,486,19.200000000000003
15280,467,19.200000000000003
15290,445,19.1
15300,421,19.1
15310,397,18.8
15320,371,18.5
15330,346,18.2
15340,319,17.900000000000002
15350,291,17.6
15360,261,17.3
15370,231,17.3
15380,200,17.3
15390,170,17.3
15400,14,17.3
15410,11,17.3
15420,81,13.8
15430,55,13.700000000000001
15440,32,13.5
15450,14,13.4
15460,0,13.3
15470,0,13.100000000000001
15480,0,13
15490,0,13
15500,0,13
15510,0,13.100000000000001
15520,0,13.100000000000001
15530,0,13.100000000000001
15540,0,13.100000000000001
15550,0,13.100000000000001
15560,0,13
15570,0,12.9
15580,0,12.8
15590,0,12.700000000000001
15600,0,12.600000000000001
15610,0,12.4
15620,0,12.100000000000001
15630,0,11.9
15640,0,11.600000000000001
15650,0,11.3
15660,0,11.100000000000001
15670,0,10.8
15680,0,10.5
15690,0,10.200000000000001
15700,0,9.9
15710,0,9.600000000000001
15720,0,9.3
15730,0,9.1
15740,0,8.8
15750,0,8.6
15760,0,8.4
15770,0,8.200000000000001
15780,0,8
15790,0,7.9
15800,0,7.800000000000001
15810,0,7.7
15820,0,7.6000000000000005
15830,0,7.5
15840,0,7.4
15850,0,7.4
15860,0,7.300000000000001
15870,0,7.300000000000001
15880,0,7.300000000000001
15890,0,7.300000000000001
15900,0,7.300000000000001
15910,0,7.2
15920,0,7.2
15930,0,7.1000000000000005
15940,0,7
15950,0,7
15960,0,6.9
15970,0,6.9
15980,0,6.800000000000001
15990,0,6.7
16000,0,6.7
16010,0,6.6000000000000005
16020,0,6.6000000000000005
16030,0,6.5
16040,0,6.4
16050,0,6.4
16060,0,6.300000000000001
16070,0,6.2
16080,0,6.2
16090,0,6.1000000000000005
16100,0,6.1000000000000005
16110,0,6.1000000000000005
16120,0,6
16130,0,6
16140,0,5.9
16150,0,6
16160,0,6
16170,0,6
16180,0,6
16190,0,6.1000000000000005
16200,0,6.1000000000000005
16210,0,6.1000000000000005
16220,0,6.2
16230,0,6.2
16240,0,6.300000000000001
16250,0,6.300000000000001
16260,0,6.4
16270,0,6.7
16280,0,7
16290,0,7.4
16300,0,7.7
16310,30,8
16320,54,8.4
16330,81,8.9
16340,110,9.4
16350,141,9.9
16360,172,10.4
16370,203,11
16380,234,11.5
16390,211,12.200000000000001
16400,235,12.9
16410,323,13.600000000000001
16420,285,14.3
16430,309,15.100000000000001
16440,404,15.8
16450,429,16.2
16460,453,16.6
16470,475,17
16480,494,17.5
16490,514,17.900000000000002
16500,532,18.3
16510,548,18.5
16520,563,18.8
16530,573,19
16540,583,19.200000000000003
16550,592,19.400000000000002
16560,599,19.700000000000003
16570,605,19.8
16580,609,19.900000000000002
16590,523,20
16600,399,20.1
16610,398,20.200000000000003
16620,511,20.3
16630,435,20.400000000000002
16640,429,20.400000000000002
16650,463,20.400000000000002
16660,490,20.5
16670,478,20.5
16680,537,20.5
16690,521,20.5
16700,502,20.400000000000002
16710,483,20.3
16720,56,20.3
16730,53,20.200000000000003
16740,49,20.1
16750,334,19.700000000000003
16760,311,19.400000000000002
16770,288,19
16780,35,18.6
16790,31,18.2
16800,27,17.8
16810,189,17.8
16820,164,17.8
16830,139,17.8
16840,115,17.8
16850,91,17.8
16860,68,15.600000000000001
16870,6,15.5
16880,4,15.4
16890,13,15.3
16900,0,15.200000000000001
16910,0,15
16920,0,14.9
16930,0,14.8
16940,0,14.600000000000001
16950,0,14.5
16960,0,14.3
16970,0,14.200000000000001
16980,0,14
16990,0,13.8
17000,0,13.5
17010,0,13.3
17020,0,13
17030,0,12.8
17040,0,12.5
17050,0,12.4
17060,0,12.200000000000001
17070,0,12
17080,0,11.9
17090,0,11.700000000000001
17100,0,11.5
17110,0,11.4
17120,0,11.3
17130,0,11.200000000000001
17140,0,11
17150,0,10.9
17160,0,10.8
17170,0,10.700000000000001
17180,0,10.5
17190,0,10.4
17200,0,10.3
17210,0,10.100000000000001
17220,0,10
17230,0,10
17240,0,10
17250,0,9.9
17260,0,9.9
17270,0,9.9
17280,0,9.8
17290,0,9.8
17300,0,9.700000000000001
17310,0,9.700000000000001
17320,0,9.600000000000001
17330,0,9.600000000000001
17340,0,9.5
17350,0,9.4
17360,0,9.4
17370,0,9.3
17380,0,9.200000000000001
17390,0,9.200000000000001
17400,0,9.1
17410,0,9.1
17420,0,9
17430,0,9
17440,0,9
17450,0,9
17460,0,8.9
17470,0,8.9
17480,0,8.9
17490,0,8.9
17500,0,8.9
17510,0,8.9
17520,0,8.9
17530,0,8.9
17540,0,8.8
17550,0,8.8
17560,0,8.8
17570,0,8.8
17580,0,8.700000000000001
17590,0,8.700000000000001
17600,0,8.700000000000001
17610,0,8.700000000000001
17620,0,8.700000000000001
17630,0,8.700000000000001
17640,0,8.700000000000001
17650,0,8.700000000000001
17660,0,8.700000000000001
17670,0,8.700000000000001
17680,0,8.700000000000001
17690,0,8.8
17700,0,8.8
17710,0,9
17720,0,9.200000000000001
17730,0,9.4
17740,0,9.600000000000001
17750,24,9.8
17760,26,10
17770,41,10.100000000000001
17780,57,10.3
17790,122,10.5
17800,152,10.700000000000001
17810,181,10.9
17820,210,11.100000000000001
17830,155,11.4
17840,176,11.700000000000001
17850,200,11.9
17860,197,12.200000000000001
17870,216,12.5
17880,278,12.8
17890,402,13.100000000000001
17900,425,13.3
17910,447,13.600000000000001
17920,473,13.8
17930,492,14.100000000000001
17940,510,14.4
17950,526,14.5
17960,540,14.700000000000001
17970,383,14.9
17980,392,15.100000000000001
17990,400,15.3
18000,391,15.4
18010,446,15.600000000000001
18020,449,15.700000000000001
18030,451,15.8
18040,422,15.9
18050,421,16
18060,592,16.1
18070,586,16.2
18080,579,16.2
18090,570,16.3
18100,420,16.3
18110,552,16.400000000000002
18120,539,16.400000000000002
18130,385,16.400000000000002
18140,370,16.400000000000002
18150,488,16.400000000000002
18160,357,16.3
18170,339,16.3
18180,320,16.3
18190,300,16.1
18200,279,16
18210,257,15.8
18220,212,15.700000000000001
18230,190,15.5
18240,189,15.3
18250,167,15.3
18260,144,15.3
18270,172,15.3
18280,142,15.3
18290,113,15.3
18300,84,13.9
18310,58,13.8
18320,35,13.700000000000001
18330,17,13.600000000000001
18340,0,13.5
18350,0,13.5
18360,0,13.4
18370,0,13.200000000000001
18380,0,13
18390,0,12.8
18400,0,12.600000000000001
18410,0,12.4
18420,0,12.3
18430,0,12.100000000000001
18440,0,11.9
18450,0,11.700000000000001
18460,0,11.5
18470,0,11.3
18480,0,11.100000000000001
18490,0,10.9
18500,0,10.8
18510,0,10.600000000000001
18520,0,10.5
18530,0,10.3
18540,0,10.200000000000001
18550,0,10.100000000000001
18560,0,10.100000000000001
18570,0,10
18580,0,9.9
18590,0,9.9
18600,0,9.8
18610,0,9.9
18620,0,9.9
18630,0,10
18640,0,10
18650,0,10.100000000000001
18660,0,10.100000000000001
18670,0,10.200000000000001
18680,0,10.200000000000001
18690,0,10.3
18700,0,10.3
18710,0,10.4
18720,0,10.4
18730,0,10.4
18740,0,10.5
18750,0,10.5
18760,0,10.5
18770,0,10.5
18780,0,10.600000000000001
18790,0,10.600000000000001
18800,0,10.600000000000001
18810,0,10.600000000000001
18820,0,10.600000000000001
18830,0,10.600000000000001
18840,0,10.600000000000001
18850,0,10.600000000000001
18860,0,10.600000000000001
18870,0,10.5
18880,0,10.5
18890,0,10.5
18900,0,10.5
18910,0,10.5
18920,0,10.5
18930,0,10.5
18940,0,10.5
18950,0,10.5
18960,0,10.5
18970,0,10.5
18980,0,10.5
18990,0,10.5
19000,0,10.5
19010,0,10.5
19020,0,10.5
19030,0,10.5
19040,0,10.5
19050,0,10.5
19060,0,10.5
19070,0,10.5
19080,0,10.5
19090,0,10.5
19100,0,10.5
19110,0,10.600000000000001
19120,0,10.600000000000001
19130,0,10.600000000000001
19140,0,10.600000000000001
19150,0,10.9
19160,0,11.100000000000001
19170,0,11.4
19180,12,11.700000000000001
19190,21,12
19200,38,12.3
19210,57,12.600000000000001
19220,78,12.9
19230,100,13.3
19240,123,13.600000000000001
19250,146,13.9
19260,170,14.3
19270,170,14.600000000000001
19280,192,15
19290,99,15.4
19300,235,15.8
19310,256,16.2
19320,110,16.5
19330,415,16.900000000000002
19340,438,17.2
19350,460,17.5
19360,483,17.900000000000002
19370,502,18.2
19380,519,18.6
19390,535,18.7
19400,550,18.900000000000002
19410,562,19
19420,180,19.200000000000003
19430,184,19.400000000000002
19440,592,19.5
19450,597,19.6
19460,601,19.700000000000003
19470,604,19.700000000000003
19480,605,19.8
19490,604,19.900000000000002
19500,601,19.900000000000002
19510,596,20
19520,589,20
19530,580,20.1
19540,569,20.1
19550,557,20.200000000000003
19560,299,20.200000000000003
19570,528,20.200000000000003
19580,511,20.200000000000003
19590,319,20.1
19600,303,20.1
19610,287,20.1
19620,246,20.1
19630,251,19.8
19640,232,19.5
19650,219,19.3
19660,135,19
19670,121,18.7
19680,18,18.5
19690,16,18.5
19700,14,18.5
19710,77,18.5
19720,62,18.5
19730,48,18.5
19740,36,16.1
19750,24,16.1
19760,15,16.1
19770,3,16.1
19780,0,16
19790,0,16
19800,0,16
19810,0,16.1
19820,0,16.1
19830,0,16.1
19840,0,16.1
19850,0,16.2
19860,0,16.2
19870,0,16.1
19880,0,16.1
19890,0,16.1
19900,0,16
19910,0,16
19920,0,16
19930,0,15.9
19940,0,15.8
19950,0,15.8
19960,0,15.700000000000001
19970,0,15.600000000000001
19980,0,15.5
19990,0,15.5
20000,0,15.4
20010,0,15.3
20020,0,15.200000000000001
20030,0,15.100000000000001
20040,0,15
20050,0,14.9
20060,0,14.8
20070,0,14.700000000000001
20080,0,14.600000000000001
20090,0,14.5
20100,0,14.4
20110,0,14.3
20120,0,14.100000000000001
20130,0,14
20140,0,13.9
20150,0,13.8
20160,0,13.600000000000001
20170,0,13.5
20180,0,13.3
20190,0,13.200000000000001
20200,0,13
20210,0,12.9
20220,0,12.700000000000001
20230,0,12.700000000000001
20240,0,12.600000000000001
20250,0,12.5
20260,0,12.4
20270,0,12.3
20280,0,12.3
20290,0,12.100000000000001
20300,0,12
20310,0,11.9
20320,0,11.8
20330,0,11.600000000000001
20340,0,11.5
20350,0,11.4
20360,0,11.3
20370,0,11.200000000000001
20380,0,11.100000000000001
20390,0,11
20400,0,10.9
20410,0,10.9
20420,0,10.8
20430,0,10.8
20440,0,10.8
20450,0,10.700000000000001
20460,0,10.700000000000001
20470,0,10.700000000000001
20480,0,10.8
20490,0,10.9
20500,0,10.9
20510,0,11
20520,0,11.100000000000001
20530,0,11.100000000000001
20540,0,11.200000000000001
20550,0,11.200000000000001
20560,0,11.200000000000001
20570,0,11.3
20580,0,11.3
20590,0,11.5
20600,0,11.700000000000001
20610,0,11.9
20620,12,12.200000000000001
20630,5,12.4
20640,18,12.600000000000001
20650,26,12.8
20660,34,13
20670,43,13.200000000000001
20680,26,13.4
20690,32,13.600000000000001
20700,72,13.8
20710,205,14
20720,229,14.200000000000001
20730,160,14.4
20740,155,14.600000000000001
20750,170,14.8
20760,149,15
20770,280,15.3
20780,298,15.5
20790,291,15.8
20800,354,16
20810,370,16.3
20820,217,16.5
20830,203,16.7
20840,211,16.8
20850,284,17
20860,270,17.1
20870,276,17.3
20880,344,17.400000000000002
20890,324,17.3
20900,327,17.2
20910,229,17.1
20920,276,17
20930,275,16.900000000000002
20940,239,16.8
20950,231,16.7
20960,227,16.5
20970,146,16.3
20980,91,16.2
20990,88,16
21000,79,15.9
21010,143,15.700000000000001
21020,136,15.600000000000001
21030,94,15.4
21040,35,15.3
21050,33,15.200000000000001
21060,196,15
21070,102,14.9
21080,94,14.8
21090,17,14.700000000000001
21100,48,14.600000000000001
21110,44,14.5
21120,47,14.3
21130,41,14.3
21140,35,14.3
21150,26,14.3
21160,24,14.3
21170,19,14.3
21180,15,13.200000000000001
21190,11,13.100000000000001
21200,7,12.9
21210,4,12.8
21220,0,12.700000000000001
21230,0,12.600000000000001
21240,0,12.5
21250,0,12.4
21260,0,12.4
21270,0,12.3
21280,0,12.3
21290,0,12.3
21300,0,12.200000000000001
21310,0,12.200000000000001
21320,0,12.200000000000001
21330,0,12.200000000000001
21340,0,12.100000000000001
21350,0,12.100000000000001
21360,0,12.100000000000001
21370,0,12
21380,0,12
21390,0,12
21400,0,12
21410,0,12
21420,0,12
21430,0,11.9
21440,0,11.9
21450,0,11.9
21460,0,11.8
21470,0,11.8
21480,0,11.8
21490,0,11.700000000000001
21500,0,11.700000000000001
21510,0,11.700000000000001
21520,0,11.600000000000001
21530,0,11.600000000000001
21540,0,11.600000000000001
21550,0,11.5
21560,0,11.5
21570,0,11.4
21580,0,11.3
21590,0,11.3
21600,0,11.200000000000001
21610,0,11.200000000000001
21620,0,11.200000000000001
21630,0,11.100000000000001
21640,0,11.100000000000001
21650,0,11.100000000000001
21660,0,11.100000000000001
21670,0,11.100000000000001
21680,0,11.100000000000001
21690,0,11.100000000000001
21700,0,11.100000000000001
21710,0,11.100000000000001
21720,0,11.100000000000001
21730,0,11.100000000000001
21740,0,11.200000000000001
21750,0,11.200000000000001
21760,0,11.200000000000001
21770,0,11.200000000000001
21780,0,11.3
21790,0,11.3
21800,0,11.3
21810,0,11.3
21820,0,11.3
21830,0,11.4
21840,0,11.4
21850,0,11.4
21860,0,11.5
21870,0,11.5
21880,0,11.5
21890,0,11.600000000000001
21900,0,11.600000000000001
21910,0,11.600000000000001
21920,0,11.600000000000001
21930,0,11.5
21940,0,11.5
21950,0,11.5
21960,0,11.5
21970,0,11.5
21980,0,11.5
21990,0,11.5
22000,0,11.5
22010,0,11.4
22020,0,11.4
22030,0,11.600000000000001
22040,0,11.8
22050,0,12
22060,13,12.200000000000001
22070,29,12.4
22080,51,12.600000000000001
22090,40,13
22100,56,13.4
22110,73,13.700000000000001
22120,25,14.100000000000001
22130,29,14.4
22140,224,14.8
22150,254,15.100000000000001
22160,284,15.4
22170,313,15.8
22180,341,16.1
22190,368,16.400000000000002
22200,394,16.7
22210,419,17
22220,443,17.2
22230,465,17.400000000000002
22240,481,17.7
22250,500,17.900000000000002
22260,518,18.1
22270,534,18.3
22280,549,18.5
22290,562,18.7
22300,575,18.8
22310,586,19
22320,594,19.200000000000003
22330,600,19.3
22340,604,19.400000000000002
22350,606,19.6
22360,608,19.700000000000003
22370,606,19.8
22380,603,19.900000000000002
22390,598,20
22400,592,20.1
22410,404,20.1
22420,572,20.200000000000003
22430,560,20.200000000000003
22440,548,20.3
22450,533,20.3
22460,515,20.200000000000003
22470,497,20.200000000000003
22480,479,20.1
22490,457,20.1
22500,434,20.1
22510,410,19.900000000000002
22520,385,19.700000000000003
22530,358,19.5
22540,45,19.3
22550,40,19.1
22560,62,18.900000000000002
22570,245,18.900000000000002
22580,215,18.900000000000002
22590,184,18.900000000000002
22600,154,18.900000000000002
22610,124,18.900000000000002
22620,95,16.5
22630,67,16.400000000000002
22640,42,16.2
22650,22,16
22660,0,15.8
22670,0,15.700000000000001
22680,0,15.5
22690,0,15.4
22700,0,15.200000000000001
22710,0,15.100000000000001
22720,0,15
22730,0,14.9
22740,0,14.8
22750,0,14.600000000000001
22760,0,14.5
22770,0,14.3
22780,0,14.200000000000001
22790,0,14
22800,0,13.9
22810,0,13.700000000000001
22820,0,13.5
22830,0,13.3
22840,0,13.200000000000001
22850,0,13
22860,0,12.8
22870,0,12.600000000000001
22880,0,12.5
22890,0,12.3
22900,0,12.200000000000001
22910,0,12
22920,0,11.9
22930,0,11.700000000000001
22940,0,11.600000000000001
22950,0,11.4
22960,0,11.3
22970,0,11.200000000000001
22980,0,11
22990,0,10.9
23000,0,10.8
23010,0,10.700000000000001
23020,0,10.600000000000001
23030,0,10.5
23040,0,10.3
23050,0,10.3
23060,0,10.200000000000001
23070,0,10.100000000000001
23080,0,10
23090,0,9.9
23100,0,9.8
23110,0,9.700000000000001
23120,0,9.600000000000001
23130,0,9.5
23140,0,9.3
23150,0,9.200000000000001
23160,0,9.1
23170,0,9
23180,0,8.9
23190,0,8.8
23200,0,8.6
23210,0,8.5
23220,0,8.4
23230,0,8.3
23240,0,8.200000000000001
23250,0,8.200000000000001
23260,0,8.1
23270,0,8
23280,0,7.9
23290,0,7.9
23300,0,7.800000000000001
23310,0,7.800000000000001
23320,0,7.7
23330,0,7.6000000000000005
23340,0,7.6000000000000005
23350,0,7.5
23360,0,7.5
23370,0,7.5
23380,0,7.4
23390,0,7.4
23400,0,7.300000000000001
23410,0,7.300000000000001
23420,0,7.300000000000001
23430,0,7.4
23440,0,7.4
23450,0,7.4
23460,0,7.4
23470,0,8
23480,0,8.6
23490,0,9.1
23500,13,9.700000000000001
23510,31,10.3
23520,54,10.9
23530,81,11.5
23540,109,12
23550,28,12.5
23560,169,13.100000000000001
23570,200,13.600000000000001
23580,230,14.100000000000001
23590,261,14.700000000000001
23600,290,15.200000000000001
23610,320,15.8
23620,348,16.3
23630,376,16.900000000000002
23640,402,17.400000000000002
23650,427,17.8
23660,449,18.2
23670,472,18.6
23680,494,19
23690,514,19.400000000000002
23700,532,19.8
23710,440,20
23720,453,20.200000000000003
23730,465,20.400000000000002
23740,487,20.700000000000003
23750,494,20.900000000000002
23760,471,21.1
23770,509,21.200000000000003
23780,513,21.3
23790,495,21.400000000000002
23800,462,21.5
23810,461,21.5
23820,451,21.6
23830,369,21.6
23840,363,21.6
23850,589,21.6
23860,430,21.6
23870,420,21.6
23880,409,21.6
23890,396,21.5
23900,382,21.3
23910,366,21.200000000000003
23920,349,21.1
23930,311,20.900000000000002
23940,433,20.8
23950,275,20.5
23960,255,20.1
23970,235,19.8
23980,215,19.5
23990,226,19.200000000000003
24000,204,18.8
24010,180,18.8
24020,157,18.8
24030,134,18.8
24040,32,18.8
24050,25,18.8
24060,68,16
24070,49,15.8
24080,32,15.600000000000001
24090,5,15.4
24100,0,15.200000000000001
24110,0,15.100000000000001
24120,0,14.9
24130,0,14.9
24140,0,14.9
24150,0,14.8
24160,0,14.8
24170,0,14.8
24180,0,14.8
24190,0,14.8
24200,0,14.9
24210,0,14.9
24220,0,15
24230,0,15
24240,0,15
24250,0,15
24260,0,14.9
24270,0,14.9
24280,0,14.8
24290,0,14.8
24300,0,14.8
24310,0,14.600000000000001
24320,0,14.4
24330,0,14.200000000000001
24340,0,14.100000000000001
24350,0,13.9
24360,0,13.700000000000001
24370,0,13.600000000000001
24380,0,13.4
24390,0,13.200000000000001
24400,0,13
24410,0,12.9
24420,0,12.700000000000001
24430,0,12.600000000000001
24440,0,12.600000000000001
24450,0,12.5
24460,0,12.5
24470,0,12.4
24480,0,12.4
24490,0,12.3
24500,0,12.3
24510,0,12.200000000000001
24520,0,12.200000000000001
24530,0,12.200000000000001
24540,0,12.100000000000001
24550,0,12.100000000000001
24560,0,12
24570,0,12
24580,0,11.9
24590,0,11.9
24600,0,11.8
24610,0,11.8
24620,0,11.8
24630,0,11.700000000000001
24640,0,11.700000000000001
24650,0,11.700000000000001
24660,0,11.700000000000001
24670,0,11.600000000000001
24680,0,11.600000000000001
24690,0,11.600000000000001
24700,0,11.5
24710,0,11.5
24720,0,11.4
24730,0,11.4
24740,0,11.4
24750,0,11.3
24760,0,11.3
24770,0,11.200000000000001
24780,0,11.200000000000001
24790,0,11.200000000000001
24800,0,11.100000000000001
24810,0,11.100000000000001
24820,0,11
24830,0,11
24840,0,10.9
24850,0,10.9
24860,0,10.8
24870,0,10.700000000000001
24880,0,10.600000000000001
24890,0,10.600000000000001
24900,0,10.5
24910,0,10.9
24920,0,11.4
24930,0,11.8
24940,14,12.200000000000001
24950,31,12.700000000000001
24960,38,13.100000000000001
24970,16,13.5
24980,22,13.9
24990,98,14.3
25000,120,14.700000000000001
25010,143,15.100000000000001
25020,232,15.5
25030,262,15.9
25040,292,16.2
25050,322,16.6
25060,352,17
25070,379,17.400000000000002
25080,405,17.8
25090,430,18.1
25100,454,18.400000000000002
25110,477,18.7
25120,494,19
25130,514,19.3
25140,413,19.6
25150,427,19.900000000000002
25160,439,20.1
25170,577,20.3
25180,589,20.5
